"","i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","p"
"28",28,6.11272504785308,0.900854588489816,8.29044556567612,2.71850090024454,0.514963317693635,0.365769793057718,0.0190380104096462,0.0125034497936302,-1703.48524969451
"29",29,4.60977004916156,1.24528531935044,7.56967554856654,2.48346895909338,0.761615629781226,0.549940208099006,0.0533271791041716,0.0128972079258401,-1700.3907611417
"30",30,4.58180008425342,1.17491677155918,8.16264870981287,2.08797902866523,0.699548246382357,0.37317139537982,0.0580142418858141,0.0158090916538367,-1701.82641880389
"31",31,4.51851473674563,1.34349367942161,7.36974575148274,2.5008318311884,0.558503473347387,0.454723716004306,0.0643749635748827,0.0111993354860552,-1699.42157844525
"32",32,4.59952354196703,1.15415324700803,8.48138629954758,2.33800688661183,0.434998261968163,0.668357126253157,0.0629538963650743,0.0074138298076022,-1703.84812041617
"33",33,5.69826629764999,1.24934219893758,6.02544708563971,2.06606720937294,0.704499046613603,0.439549405021474,0.0952005674760462,0.00312040485768673,-1705.53365029371
"34",34,1.89984857958873,2.24193687358744,7.00793145769322,2.35587277149451,0.704503680579999,0.564623774625546,0.0501908114752087,0.0116372619795109,-1702.99435887326
"35",35,2.17923680894007,1.49314918646863,7.23361946138098,2.4778501123444,0.719952966583639,0.507296297911682,0.0271962738002092,0.00916512286564646,-1699.20073446748
"36",36,2.81855732950201,2.05406429917241,6.50554254135471,2.02287045042044,0.701318771525938,0.520250149245076,0.0579797235633879,0.00397785071515707,-1699.12318583785
"37",37,3.18796849358173,2.06581078567218,6.59965048674402,3.07806381783576,0.662307722250465,0.441105720570976,0.0378070001648349,0.0135232011226947,-1699.21267334535
"38",38,3.08007254725491,1.90408085947404,7.02930603428466,2.95132545589239,0.717204245944286,0.480761002206417,0.0418319898867633,0.0146963342390857,-1698.58308136038
"39",39,3.10458018269718,1.50055590671275,6.84446742257356,1.77150643865409,0.699229298903755,0.491662568627649,0.0302908641606653,0.00376571533910311,-1699.14865989554
"40",40,2.37792341187953,1.40300706634273,6.86201050635598,2.92880220281996,0.650990651574904,0.543072501393136,0.0460144675034016,0.00914197875886029,-1698.47062802461
"41",41,2.28371026578358,1.70720638010778,6.31852642940326,3.45556111144908,0.545551136680583,0.586223381370772,0.0128595039449959,0.0117586610489267,-1702.30317755531
"42",42,3.68234838716698,2.01079900034402,7.11246670185952,2.00124854146056,0.588943563748549,0.42437800456947,0.0402463197890526,0.00552900787504962,-1699.62662360965
"43",43,2.70875643902246,1.70800650762454,6.9715389221323,2.14592778516156,0.628344219032802,0.479030892934115,0.0332258571278535,0.0102620336688607,-1697.50279131813
"44",44,2.46188362266968,1.62163277361767,6.66102821624913,2.27727524332663,0.706641101703754,0.71247778260719,0.0592337995107562,0.00916912792526037,-1702.12979726903
"45",45,3.84250603273056,1.52210547301139,5.90524619760748,2.42457037809314,0.541048288318331,0.493018432704733,0.0427093494959794,0.00442753814194936,-1700.71216231982
"46",46,3.32930497883656,2.112049299141,6.10116747621254,2.17069106104118,0.500846169081499,0.565357852380342,0.0413996327139098,0.0090076381820141,-1699.40922960414
"47",47,2.9368929167661,1.5650252242398,5.64887338430615,2.39166407778775,0.590903699435068,0.438698747646979,0.0291428640667609,0.0173161072141012,-1700.85491099261
"48",48,3.04317851214719,1.58778672824736,8.93397549646637,3.3553476269115,0.633266238548542,0.435828233053717,0.0279648165404816,0.0133537085360354,-1700.46246241561
"49",49,5.09149118536302,0.62547127868584,9.12769199103642,1.70422289435732,0.533419114385841,0.504360197304116,0.037783884220493,0.0072440558463218,-1702.22754905602
"50",50,6.10905222156559,0.963512027572881,6.6241118064531,1.61117621654555,0.557457257971519,0.661768299751745,0.0276024660920981,0.0125231241876866,-1701.89799090531
