"","i","asc1","desc1","asc2","desc2","tran12","tran21","p"
"1",1,6.45310158724897,6.53273169300519,18.5574848786928,8.21232955204323,0.061039267171861,0.368871762297516,-2039.08494561247
"2",2,10.3946010053437,8.63909320700743,20.534805803893,12.3744895510192,0.0556804011116068,0.28595079797535,-1978.16920785392
"3",3,16.5425617321283,10.5488759135289,22.5719846080475,16.4214101355058,0.00950925167449174,0.233950063188719,-1948.0685427196
"4",4,23.3223134873012,16.0099319204015,22.4745872124571,19.6007791855942,0.0233454778898395,0.18085108833119,-1927.33938755864
"5",5,23.5846214219696,14.9379389932542,23.3557046333597,18.449421253354,0.0253794739683991,0.133181303355066,-1919.24038651274
"6",6,23.4375755513559,12.5743753506684,23.1832110297573,19.4526689423329,0.0131458693797602,0.108557082154917,-1916.5081766518
"7",7,23.7021007636385,15.394293465647,23.3586351654394,19.0799182318861,0.0170652764217283,0.0863754242091723,-1912.71007546257
"8",8,24.3095245884889,14.7826469526385,23.1052925017041,18.2378538958752,0.024591523769112,0.0327709618776966,-1904.8173404767
"9",9,23.1621859390974,13.2120042431323,20.8814999754061,18.7170349292652,0.0100618275236681,0.0154114324972557,-1907.83002847059
"10",10,23.2924194934902,12.8348722613966,22.3553429066523,18.1559254271963,0.0470939181953357,0.00576511599868013,-1904.16237697205
"11",11,23.5989813747679,13.7655475071882,22.5956423763335,18.3372721364049,0.0814620668057306,0.00377129503551617,-1904.81777883169
"12",12,24.98439179659,16.1292600021156,23.1967096735395,18.8414177552205,0.0687031328352765,0.000770992244376948,-1903.56311402747
"13",13,24.8792878339283,14.3816223777093,24.1782970212628,18.8357156904123,0.0445106214411918,0.00550953495408694,-1902.18833294908
"14",14,24.3474695656511,13.8991679259827,24.3082512374589,20.6432865237361,0.0316198517829713,0.0376279216791455,-1905.92622193706
"15",15,24.861815119815,12.2172124112126,24.4986825987327,21.1794584236807,0.0179135692998267,0.0156769215621307,-1906.44607324545
"16",16,22.3265937707334,11.201254137189,24.4553057036232,20.7384517709824,0.0478208475221606,0.00374872211677757,-1907.16752467972
"17",17,24.6406588578418,12.1065382344646,24.760875100843,19.0286526528192,0.0493958857513428,0.00615973008163257,-1905.24670673417
"18",18,24.3809390065529,13.6716891613944,22.7303461161447,17.9995743946239,0.0483314548461091,0.0215214633121049,-1903.87239813942
"19",19,24.9073843498565,17.2913041107896,21.8857507139506,16.8168662420097,0.0440010947008711,0.000124292986983981,-1905.69390563956
"20",20,23.1816104450364,11.2181967527609,21.8612445313974,17.2108806487597,0.0377393493041357,0.00154696158856384,-1906.62984888043
"21",21,21.5466599752049,13.8642789818872,22.3704228233556,18.8667891515862,0.0566338472756306,0.0015816543124842,-1908.24984851798
"22",22,21.7213252787359,11.1648627398832,23.8353067023659,18.7686162414817,0.0552576756428717,0.0122543259824683,-1907.81876088529
"23",23,23.9450980995186,13.6977636185866,23.3598975437367,18.4756098430517,0.0409053482696903,0.00142984305704987,-1903.46303319363
"24",24,24.2549371920087,12.1671420535468,22.0705396362337,16.7578487581788,0.0267984286264182,0.00675269762941446,-1904.58999059964
"25",25,22.5274703686402,11.3832229848169,22.5799430732742,17.9921446547149,0.038299308158291,0.00214384469099498,-1906.27170596717
"26",26,24.4265177567447,13.2428586831083,23.1899672799518,18.6626346166942,0.014033384099319,0.032618980988099,-1905.54542299098
"27",27,24.3861256331771,14.9963690576288,20.53304275211,18.811895148596,0.0922688937786856,0.0147941684257196,-1907.38338254914
"28",28,24.0083209064898,14.5653979441013,22.7143055669603,19.2737229627313,0.0871270423140323,0.0183239761614275,-1905.49831893324
"29",29,23.5380656584476,13.6186844305506,21.9506088819332,19.9975311780361,0.05418792814336,0.0150092420567585,-1905.91175501116
"30",30,24.7877349876303,15.3722605076826,24.2459742346947,18.3463542551375,0.00382490467187133,0.0428701238911971,-1907.98186564157
"31",31,24.3435633015447,15.1491327819102,23.0776922816909,19.5611819171879,0.103288346686143,0.0209745910417993,-1906.29207301073
"32",32,24.6785968358453,14.1083888254894,22.6534243758202,19.3747042796969,0.0398990243341657,0.00481853745225397,-1902.3989147951
"33",33,23.411055071064,14.1133737833587,21.7826224412552,16.9353762492767,0.0322974525584894,0.0204837199730955,-1905.02007818992
"34",34,24.666886409061,14.2997808793564,21.6728074443737,19.171582958955,0.027067727418018,0.017131104724721,-1903.98920583312
"35",35,23.0534974165102,14.5909746919934,24.5554199039804,19.3100503219709,0.022579270955881,0.0276147729312524,-1906.9216122248
"36",36,23.0720889850477,14.7776467815638,24.2478528917744,19.7607170887132,0.0351829628368623,0.0134905234829365,-1904.96112586604
"37",37,24.7708144352087,14.9848238695704,24.0017025154559,19.1878314968911,0.037677712249126,0.0111886491260627,-1902.12821775954
"38",38,23.6764084440417,14.2994867411208,23.2664654984132,19.4032858770572,0.0473027961459785,0.00958422727562623,-1903.38674430818
"39",39,23.2284182409763,15.2421616388974,23.7593930038369,22.0433786759872,0.0677171592677815,0.00342192417501932,-1906.70163794471
"40",40,23.3837037742647,13.6538284421481,24.2378105351656,18.9912373527194,0.0655153153451714,0.0289507853910117,-1906.82755794366
"41",41,23.9712542418669,16.4080060731377,21.5517750472429,15.1632242702528,0.0625190929588884,0.0368557984744248,-1909.8831577633
"42",42,24.2267755975306,12.4963410205963,21.395797202341,15.0944735096554,0.0182096118927404,0.000268634216903669,-1907.77416323333
"43",43,24.0743557205469,17.1433087249693,18.0999457322538,15.8231901661198,0.061179059840939,0.0127320264878017,-1910.64774455034
"44",44,24.3780721272195,16.3468675095556,20.7836889522325,16.0675495252385,0.0970041505305044,0.0201674182158213,-1907.49056200077
"45",45,24.5529347668098,15.7033317797335,22.3961626322301,20.6476843073412,0.137690664507556,0.0131778720451788,-1908.91432106091
"46",46,24.679514869627,14.851533782255,23.8080056622838,19.8892624257207,0.038329307584023,0.00417155447953273,-1902.02137408527
"47",47,23.9513392893928,15.3432871281865,22.0941552363551,18.6450590963839,0.0162738372092275,0.00598262286310608,-1903.79227225711
"48",48,22.2856553179719,15.1857655021239,21.8514926661049,17.925472962443,0.0497814990752159,0.0233299830177332,-1908.22024001358
"49",49,22.3020674188404,13.713931425854,21.717252705908,18.0404023148508,0.0584970943847341,0.0333277652852596,-1908.930356879
"50",50,22.256167937995,12.5446043298308,21.2691987466678,15.1363822239638,0.00642583308886419,0.00726066110408807,-1909.78986940979
