"","i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","p"
"1",1,7.3239889544683,0.873205637936508,1.84511932085618,2.07119459297992,0.571095962470076,0.947915438338165,0.0349590589920065,0.492505334397902,-1795.8178368475
"2",2,2.86904809673521,1.6227544197135,12.1808307716224,4.21209278669425,0.596824851006172,0.588961645960154,0.0356542065064331,0.0602697832875434,-1700.94599470518
"3",3,2.8755278266094,1.81131077192262,7.05729185448692,1.16586680379005,0.846624253272634,0.613862834690802,0.0494237584673205,0.0233619859732158,-1678.73976228681
"4",4,3.45904675280796,1.25477340862971,6.53059217389109,2.25143044159384,0.874547469820813,0.374209635921147,0.0160699573810542,0.00957727582513404,-1676.10182256159
"5",5,2.60578970812339,1.67134572544163,7.43407761516437,1.74779953968034,0.797224711710794,0.443137230666672,0.0600720595915317,0.0100104132833335,-1674.04363171373
"6",6,3.25094385956909,1.53535962306806,6.94579284060491,2.36048208120241,0.716256813610655,0.450541682072294,0.0153129608189009,0.0103583396811815,-1672.20092790089
"7",7,2.57477041668796,1.70181492423022,7.34796515732619,2.17934900956176,0.53040031243606,0.393485705753391,0.0417035568088481,0.00317127959603828,-1671.95046992808
"8",8,4.20335349199249,2.42731516817815,7.39649886371862,2.60636888639808,0.478391738059744,0.383436081237902,0.065082777335468,0.0220122307801859,-1673.72943242171
"9",9,3.76211927027808,1.68609710831647,7.51427858836938,2.04187404466304,0.708211329514786,0.485297859819083,0.0534462050585646,0.0247392561058129,-1674.24122809535
"10",10,4.31260079289485,1.82917374242541,7.38884847771183,2.15640365708846,0.449811911962685,0.37971644963684,0.0117970716654431,0.0265560009932998,-1674.56132349075
"11",11,3.28807055832573,1.85541878153089,7.25297402208842,3.80905407923643,0.683287589098634,0.366289297208387,0.0336139540832096,0.0241265103643532,-1674.60897089397
"12",12,2.76653445355756,1.81488753815541,7.24014959288989,2.64774072003169,0.705694377994203,0.372040386350633,0.0332457543471775,0.0197519895225231,-1672.664982703
"13",13,3.1441530172353,1.55679357363628,9.09526093555009,2.43901574379178,0.431277342624158,0.403339065537547,0.091269657252326,0.0188195490583094,-1679.17765674992
"14",14,5.19000306454303,2.41429518598323,8.75228471806491,2.44448666894929,0.525180055719814,0.311803904453354,0.125271764551546,0.0186088529585875,-1681.04547824078
"15",15,5.6029598540381,0.505614764788007,7.10102241494855,2.33587214586027,0.617578393465286,0.515004785929399,0.0961271019543858,0.0122472644658266,-1677.85292344729
"16",16,6.45027207604607,2.17186771762627,6.84147367586356,2.12844695975678,0.667068220677981,0.571024341217842,0.0682688103051346,0.0145714910915649,-1678.41971952996
"17",17,4.72508753398401,1.79106386455402,6.53718985230516,1.26740952287114,0.589695351481468,0.509300787096816,0.050549328314891,0.0039389293619524,-1672.24425454723
"18",18,2.60858094443246,1.96414669239917,6.56763364563722,2.35540813640967,0.419561908785794,0.360277162514958,0.0675966638831675,0.00735333394082802,-1675.00692323538
"19",19,3.35704379998931,2.08867453664701,8.52222165449279,3.45689693744694,0.645030782809991,0.304543122510864,0.0382076659572429,0.00762827942037661,-1673.371356782
"20",20,2.95461161737035,2.06583590282599,7.1663179712688,1.84384781931538,0.713149166703644,0.288738349640121,0.0459147804693792,0.0164215959816938,-1675.54350332797
"21",21,4.35197676253096,2.15485597124361,7.15840540552222,2.50824909172477,0.469279951657569,0.546920902154763,0.0586135234651378,0.00162460089134002,-1674.44306109277
"22",22,4.009835729608,1.22294531008807,6.57136110534681,1.44740682511517,0.684453300855232,0.536724321425621,0.0587010576342603,0.0189387605578942,-1673.95488510368
"23",23,3.95574487123302,1.79028804309338,5.97617498565585,1.66898025970433,0.59702101587248,0.454338798642023,0.0222395314824634,0.00336540270891943,-1671.7385112221
"24",24,4.72632984197297,1.38700706686591,6.65916640235607,1.52194205937991,0.488074158149926,0.52977163132837,0.0390601530605425,0.0225687038704673,-1672.77492913916
"25",25,5.83118286634403,1.52132970830555,7.27029411656415,1.32096108846299,0.444901113804791,0.426111243502663,0.0309981440853792,0.00525988474846367,-1672.55604212948
"26",26,6.0205442216783,1.37920105470839,7.34436316872333,1.54206816054958,0.559127627032351,0.401387765235996,0.025138540944807,0.00833450850524736,-1672.71593390064
"27",27,2.58313606615324,1.46713178928718,5.97858659019055,2.18562537698349,0.46736912065118,0.407655693507568,0.0498426438983018,0.0039811410911777,-1673.54653987474
"28",28,5.36532533349991,1.43221991711619,7.46477216268424,2.11099624497371,0.622736851177123,0.42812604785883,0.038235569675684,0.0180947627756473,-1672.80243391652
"29",29,7.27825916876847,1.77445930688352,6.92887620522683,1.48501619957234,0.638767368815741,0.275942238435153,0.0429267911535429,0.00048006581052931,-1681.82893293049
"30",30,2.89286961455283,2.00562247281876,7.21190640787449,4.00538331810635,0.48701845520327,0.40053206547863,0.0343597706002072,0.0179814891097583,-1674.5991253921
"31",31,3.80039986324866,2.36326785994854,6.37130180790913,2.10206984106111,0.454785802873703,0.422755969294006,0.0516408858939723,0.0184079752724902,-1672.40141605839
"32",32,4.02212244676675,2.51288313213157,7.00024548155345,3.113358746331,0.595308574842002,0.375868655523449,0.0488968344892248,0.0158759130923622,-1673.44989790866
"33",33,4.93227738605322,1.00052406700441,7.20603418540163,2.98740454423124,0.579242775853077,0.548749030339529,0.0393989475887937,0.00982961653840512,-1675.88066988898
"34",34,4.88401135482484,1.65004315502698,7.12102959298378,3.26568294519475,0.574293391224171,0.385439935979329,0.0538415105932993,0.0106196751328881,-1674.36985189853
"35",35,4.87606391281042,1.77066841950588,7.17760561667235,2.79837773118618,0.483674632329924,0.437281041957697,0.0212779627953736,0.00403359077692759,-1672.89434546188
"36",36,3.79491216272437,2.21928403198074,7.23049921842122,2.32772680270888,0.568841339222547,0.458950120089237,0.0413358817446616,0.0243350795424042,-1672.38662009426
"37",37,3.26025049117871,2.1774251404988,7.17442351037324,2.3515367493528,0.517692026542768,0.485544617990322,0.0176730323743966,0.0216408935839442,-1672.92543957047
"38",38,3.9001895991802,2.1005397375894,6.6615275439923,2.17090330921146,0.495617864658782,0.461977719775128,0.0498128687044974,0.00201207757938957,-1671.12877095242
"39",39,4.1007658242652,2.88091337706381,6.70191137841439,1.7970254873458,0.492168289491033,0.451850855822315,0.0617218671967556,0.00254796619909751,-1673.41992997266
"40",40,4.0140908982157,1.76025621421287,6.64163627534273,1.52670211805979,0.645470430141462,0.415814698023068,0.0940568384601298,0.0179122387784796,-1674.48172972226
"41",41,2.78812912538387,1.69841613578023,6.35856747403149,1.53191668161404,0.794408851956871,0.544902874211372,0.0394845713030705,0.00993443044909316,-1673.41377011491
"42",42,2.84953221127759,1.90123948983185,6.52047575038112,2.52131937540829,0.797054326152735,0.283789213591855,0.0451824832627642,0.00747837090623229,-1675.76631794013
"43",43,3.35740825647911,1.56911655262441,6.95861684215368,2.76841557966204,0.625553768366642,0.274091945090852,0.0194918676384869,0.0158720026018251,-1674.34323448611
"44",44,2.84723677073969,1.67652645894123,8.74035069105675,2.47156841141634,0.745886302702462,0.298534052604067,0.0242874831763594,0.0168385232833607,-1676.20099657875
"45",45,3.42194535284161,2.45375817124202,8.14211154505286,2.99855237421436,0.706943137097994,0.301614081189843,0.0628662023387008,0.00547482258436342,-1675.22264080658
"46",46,3.02734110648089,1.55780016341659,7.99007622286646,2.41865041223459,0.537984750294616,0.345068691775823,0.0981256245983603,0.0103823675099914,-1674.42589819332
"47",47,3.7131301642427,1.74586592397908,7.42675376656231,2.35927725704014,0.678935210708353,0.468478325703573,0.00182118786226743,0.0243789230212828,-1676.71006739284
"48",48,4.34677364877491,0.860776851658841,7.91188934212502,2.34997324121226,0.586607472057648,0.354770139850297,0.0682970400663474,0.0223924395008808,-1675.1840350419
"49",49,5.77360560836052,0.776409595483654,8.22593137190108,1.80315005894289,0.542705056980426,0.362031069402557,0.0280250524494205,0.0213478775084845,-1675.70198797739
"50",50,4.27466348606666,1.61429371769974,7.51773087106517,2.71211913169451,0.478056647772159,0.462201778950303,0.0347665171610915,0.0217492358474772,-1673.68368396392
