"","i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","p"
"23",23,5.69737116344383,1.67262805979525,7.52500272351895,4.8624150766328,0.481677701979216,0.381465565352734,0.0409058768254373,0.00945876227718071,-1668.97227886528
"24",24,3.99667113364179,2.16218626235102,7.42272311300431,1.42781766000557,0.600788097208519,0.393059496639842,0.029937716111537,0.00378670938692486,-1665.74872761791
"25",25,5.81872112295081,0.176535829340244,7.99256296367934,2.12975699980699,0.609704135762791,0.409405016542328,0.0518062711603561,0.00879229226132354,-1667.99991759626
"26",26,6.68024334165476,1.17430321154967,7.12147937665911,2.28862516840418,0.406050909937239,0.355887891394515,0.0264232284201908,0.00177613891036913,-1664.60257304176
"27",27,3.69140128470847,2.35691551352592,6.86209505511987,3.30810220553475,0.517383750956603,0.288894371979541,0.0271057367163804,0.0114712252042073,-1664.54438907789
"28",28,3.9105126836567,1.09984172302013,8.04792172369949,2.3558581762971,0.417713286910308,0.428456220438966,0.0575623391873853,0.00223170342694824,-1666.13398402845
"29",29,5.14554817381607,1.31261584895403,7.80787703918605,2.71190715677267,0.52442451414963,0.345394718949786,0.0710571008796815,0.00414988528610359,-1663.08948687924
"30",30,5.36003067890044,0.841277332103047,6.03012682731542,2.37901439723313,0.625167649993194,0.484920195314587,0.0371000039539883,0.0117471849777564,-1667.17388613213
"31",31,5.14827422876938,1.22894857885661,9.37575165622671,2.67940292931916,0.390987701730743,0.390625591831745,0.0693129107231474,0.0110007359898952,-1666.26974273678
"32",32,4.87959142519823,1.53529134862908,8.84891165147977,2.77345552628341,0.583450544765189,0.263621011371083,0.0101113783218604,0.0298390229122918,-1666.87879970005
"33",33,6.07430612240772,1.77410632155377,8.61250887707415,3.48863920056528,0.532888019927562,0.280760910698249,0.0399385564728461,0.0207910755734931,-1666.04356823739
"34",34,5.62395254982855,2.11900109434471,8.36829556490898,2.93122821112372,0.512405639988932,0.404479636548125,0.0225257575989587,0.0171561783231086,-1666.01787027803
"35",35,4.8686046983753,2.37774258636443,7.55659492164073,2.98397022165275,0.540657336922087,0.319815818211731,0.0597914369355909,0.00279053015567015,-1665.58577717
"36",36,3.33067808293747,1.53568848958557,6.67630338582371,2.93649925633861,0.625137825403098,0.38992556175715,0.0516276962894755,0.0102314838709926,-1664.62311397218
"37",37,3.47268879319401,1.82063434793817,6.65530845052652,1.90857910575084,0.575211484634017,0.388721336289464,0.0486958317455255,0.0124952331325186,-1664.36741565145
"38",38,3.50662803186834,1.93194995724147,6.63975213514498,2.69741189219502,0.553103592943308,0.286135588509337,0.0146269668611056,0.00497946598462928,-1664.91746046099
"39",39,3.80797707973118,1.4447944458077,8.06278135724082,3.15177210647087,0.650125143377475,0.327743848554678,0.134651143306308,0.00519901408603084,-1668.62470685274
"40",40,3.48268451672146,1.78152978723352,7.19296536087475,3.01451615107237,0.64415275313609,0.340332338895423,0.0789602824468903,0.00338791277786351,-1664.9627219897
"41",41,3.7658412508512,1.93159365606501,8.48787024511568,3.8068404052914,0.547951557080053,0.461777103386483,0.071835900090915,0.0160696139316459,-1668.5107254927
"42",42,4.12638341651369,0.930802723649177,7.01737759217474,1.56942065740379,0.519590563427818,0.403704051521477,0.0276520059182616,0.00158641199131887,-1664.58139212104
"43",43,5.75007823649624,1.04607177146209,8.14738328576877,1.73635838038797,0.397424284977519,0.439063024743703,0.0596301098026284,0.0144956820235131,-1665.42598666498
"44",44,4.55917008598648,1.32361173536502,7.00514870470487,2.6506023184135,0.540098055338279,0.297298684231582,0.0443346358450081,0.0150867712480417,-1663.9312101254
"45",45,4.62401270163641,1.15645633931159,8.10339349333851,3.17209985454977,0.556419315752277,0.376889263910338,0.0434531278842076,0.0270957923901165,-1664.89871444974
"46",46,6.2519036685701,1.19086452870156,8.53906707283847,2.05598363635663,0.50002031197056,0.3191050436011,0.0452621118018093,0.0428644920343356,-1667.11014844222
"47",47,6.51691613467111,0.78677640886305,8.03789143921943,1.65844973660817,0.572954819981159,0.396473496865714,0.00893288831604653,0.0332673739717324,-1667.0038521116
"48",48,4.92055511716016,1.15655883117556,7.24667630455374,1.7134147262485,0.458683656962448,0.499700249265653,0.0164825791253545,0.00133765517990012,-1665.32475632904
"49",49,7.44552473121648,1.60836331291317,7.62581460058006,1.81294804853946,0.39260604072432,0.355420004256144,0.032825393200141,0.0150823050171882,-1665.83530975623
"50",50,7.10696470677285,1.06819993446786,7.73725901216725,1.87371599623806,0.399280862372814,0.376575466298602,0.0557030830079065,0.0134751282912479,-1664.57548724482
