"","i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","p"
"16",16,6.98972567719125,0.938489497387522,7.60372042635344,1.26885068548169,0.441827216159481,0.55131996087741,0.0217104026738902,0.021592327915467,-1685.15820900713
"17",17,7.67696612091173,1.21567184751533,6.77144764613459,2.00745490488946,0.447911767133252,0.590309324588174,0.0453734306353697,0.000493633134275985,-1686.05666840325
"18",18,6.42202778032759,0.777696551316485,6.93412370969073,1.40030660128078,0.384540542784284,0.45727637083425,0.0161795872654434,0.017392411031147,-1686.18303974863
"19",19,6.02749291032354,0.824406152438198,7.00219744486558,1.79417818892767,0.627571144271723,0.578390329202264,0.0486212267252592,0.0111352022946418,-1683.89855373566
"20",20,6.24959489161878,1.22974051039032,5.71505720758394,1.6596770352146,0.553374982999154,0.547428031792231,0.0458172893321311,0.0181485900899879,-1685.60984446928
"21",21,6.08821646582246,0.721364673276197,7.73197766795217,1.58968989709115,0.828651701297086,0.451560916832991,0.048813775125721,0.0238119066629303,-1687.85321808566
"22",22,5.64702391591309,0.572025805272239,6.73440989791033,1.61045633325153,0.728057736952846,0.65618387663853,0.0584725110761902,0.0108460036230568,-1687.14347240716
"23",23,6.77314162952819,0.607996410178715,7.08441928468281,1.70837179396312,0.732107939762303,0.440619619438393,0.0519960184130851,0.00678012462742319,-1685.00532586899
"24",24,5.60314542415256,0.584154237954841,7.16290721933145,1.92632862284814,0.693893094260756,0.501431970527481,0.0532244776602787,0.0131533096242697,-1684.97557044204
"25",25,6.09384584509924,1.945303751459,5.43236390901392,1.54766284993315,0.578721902668855,0.592550674717562,0.0672131466936079,0.00413970568902479,-1688.30153454897
"26",26,5.59282567560534,0.805502794285208,8.9538159906562,2.58479868267433,0.526031839124661,0.281615833962728,0.0401354021336583,0.00601518522434506,-1688.31123883489
"27",27,6.72191192284384,1.02728049599481,7.79271303766865,1.98087450014459,0.484715487593737,0.547682696386547,0.04528280272502,0.0059033872632734,-1683.51060245385
"28",28,6.64860373421285,0.386089475595148,7.7322959776488,1.2488364996266,0.75397308233153,0.614415522402539,0.0567574569852824,0.00523786057361934,-1686.95214705179
"29",29,6.5761942418461,0.775954596962781,5.98042383091594,2.0129649576807,0.451717949079775,0.585881987219008,0.0542025354216549,0.00976284670735985,-1684.75384597024
"30",30,7.18987337944706,1.00812020746843,6.00739278579357,2.36566920016207,0.49359946639377,0.462737937940862,0.062419329974409,0.0126554571983231,-1685.92000407826
"31",31,6.05906552826586,2.29674812026926,6.33873036681721,2.80312683085751,0.56587701157045,0.505465159824162,0.0632626772381762,0.012776964937262,-1687.56801464266
"32",32,6.26920099621598,1.62578305353451,7.32772456318516,2.94191566337659,0.384139356014338,0.477120005786495,0.0216392920053833,0.00899223131846965,-1686.43584150791
"33",33,4.80642141494923,1.7409082913566,6.49301725399745,3.07418980523014,0.433585793757506,0.498143895641088,0.0238201013230411,0.0103280671419741,-1686.29772421835
"34",34,4.94603313075384,1.53881406781085,6.7002121030095,1.98861485069089,0.677698444582862,0.646396988615116,0.046346259290535,0.00379780495158557,-1686.31409743916
"35",35,5.68633677181722,1.18181791213981,6.99504903008002,0.950603800644751,0.432231841190177,0.644053820374644,0.0568907633638176,0.00841888975116877,-1687.58890743872
"36",36,8.23157743998114,0.674336700786209,6.57972202834234,0.641570853623662,0.526387649079397,0.67035563806781,0.0489642335938549,0.0148553469632752,-1688.20296519806
"37",37,7.54339441952829,1.27408811688916,7.82243517015796,0.723421538848095,0.547713985773044,0.515870934952417,0.0586146823193414,0.00279504748480771,-1686.23450979017
"38",38,7.0365522615434,2.19504208210861,6.741412461037,2.8455235882126,0.343406950552552,0.397487702794794,0.0205409175618801,0.0165064807261769,-1690.26512525828
"39",39,5.31483621876112,1.09718756004522,8.22504307454976,2.5642019087731,0.486955549763088,0.555453944722325,0.0139999496149191,0.0281187511383981,-1688.22823115717
"40",40,10.1840137705786,1.2046232488405,9.51895529162267,1.66415763061952,0.461811073435657,0.512647844565869,0.0547348378393986,0.0424999594241396,-1695.64921779284
"41",41,9.16188521789018,0.678068754773241,5.0317997500582,1.60755578325598,0.570949428542105,0.694232432369922,0.0637318446388346,0.0302709807337954,-1695.88828492646
"42",42,4.84481375653212,1.20232612194931,5.64070772581009,1.65392944161953,0.491829959757472,0.637012802921967,0.0424976325054679,0.0318460937897033,-1688.90516237306
"43",43,6.30172848514419,0.807338125765818,6.95990112319187,1.40226375211325,0.526207860383312,0.618400314912928,0.0454874285785258,0.0267560031329287,-1685.67435528412
"44",44,6.26369088219355,0.635736030112458,7.74193386938667,2.37312292270219,0.587723393538559,0.515987081933383,0.0287460409247989,0.0358386888940457,-1686.3505519432
"45",45,5.65167299616877,1.06062526835011,7.20179548008975,1.11603627174704,0.511881249464489,0.603353803185907,0.0449161154803388,0.0199855542917012,-1686.24537320417
"46",46,8.01226870572834,0.982943377679984,7.24458178385989,1.64554613534629,0.411761559814749,0.539694690222456,0.0363481365779917,0.0180042693065049,-1685.22989695573
"47",47,6.7502303356973,1.30584914373874,7.91932560774386,2.26899130628195,0.472465096068654,0.383860472686558,0.0756506694483399,0.0199047215531923,-1686.80339401295
"48",48,6.51720252424021,1.49698373436067,8.27363447529169,3.4525282888368,0.406550231854177,0.459163349933196,0.0547410930196916,0.0280267747534873,-1689.29749294958
"49",49,7.79790181006172,1.05365715958563,7.88131579159064,1.84485021850004,0.464976632948984,0.634132416930199,0.0308609411401041,0.0274060716620747,-1687.7461867531
"50",50,5.79083375624334,0.761964293115352,6.32220027878059,1.4292727777224,0.567147078036779,0.692128440453664,0.0488953994804091,0.0288059091070103,-1688.02030533494
