"","i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","p"
"26",26,3.17889917676782,1.48634093153408,6.51415246012539,1.96973177356152,0.485308312257921,0.487373594969726,0.0579993887539567,0.0246338918176725,-1674.42715794337
"27",27,2.41740944090298,2.07508457065284,6.91335971329548,2.21051871710605,0.714286263188217,0.419501413019756,0.0927391423840677,0.00552363187828748,-1674.17832791124
"28",28,3.44145496614761,2.23355814900975,7.03427519199292,2.76573462558351,0.747616238505082,0.412224899363383,0.0560835463769503,0.00365276625349552,-1673.5569758926
"29",29,4.07102506246778,2.97793933110954,7.44846849047627,3.57816747813863,0.766833717695391,0.336074047954332,0.0979873217926625,0.00858420514563381,-1681.42425789186
"30",30,4.44841786612702,2.26487113697575,8.94200821523784,3.59019394389264,0.626205910828607,0.391699209790322,0.0508484225705395,0.0188228074503958,-1677.81130910323
"31",31,2.34781286327994,2.1453853201605,8.5884652181909,3.55626400359469,0.530497396740415,0.434238815860749,0.0246563591764435,0.0202215016915798,-1675.59418481111
"32",32,2.96584307973089,1.61068283624907,8.73839500873604,3.46001707679562,0.64671802899216,0.304372259804428,0.0408151460672223,0.00271479854908817,-1674.04216263457
"33",33,2.77298061104325,1.61111619890417,7.04903184677623,3.62797063284505,0.616479121736166,0.347054494342813,0.0286966026254153,0.0305518375423574,-1674.79445024887
"34",34,2.83225432648242,1.98165991914667,7.65229360621847,3.63868519444092,0.701288963680193,0.407569058932936,0.0671421195554674,0.0138857247592928,-1673.62649557053
"35",35,2.52463877647166,2.0431481787219,7.99204565271801,3.41984125626538,0.662061517053018,0.441684497499811,0.0539503345027012,0.00788924627073002,-1672.91229785582
"36",36,2.97355323940965,1.81110634570075,6.97438858953264,1.2018269757196,0.573312721280865,0.447401778853278,0.0229409558671744,0.0103579410166439,-1673.00052183214
"37",37,2.92848831975325,1.80799313005092,6.81011523485252,2.43601177216764,0.54454276329454,0.525410429807174,0.0469677578043363,0.00285162464199455,-1671.70572196596
"38",38,2.79224880193118,1.86114704695204,7.59224059536457,4.77795051898509,0.600528301613982,0.555120329749213,0.0676347449785727,0.0228953811338975,-1680.45403146002
"39",39,3.36937077249574,2.21175509442851,6.50039759548163,0.667425076002205,0.623745535294026,0.52972757478755,0.0357594149621164,0.0108858642813746,-1676.67306632604
"40",40,2.48777741206906,2.32885045383849,6.72059528809032,1.84065638565241,0.465655225598213,0.568391785293399,0.0414007543519126,0.00656611441181155,-1674.70138924757
"41",41,3.85300738601865,1.14227999219312,6.71810122795199,2.13166145325237,0.667260555235746,0.494437527662455,0.0355426860750577,0.0197145073138184,-1674.76989292077
"42",42,2.37030632500593,1.77903258874492,6.96452510746836,1.28636342681974,0.795571548691197,0.520007471408144,0.0285116692696595,0.0184039457175791,-1675.07715182758
"43",43,2.52712015199991,1.75230303251253,6.06575334548434,2.60139723437961,0.626425403084597,0.520515742550711,0.0161893221209187,0.00968664611178908,-1673.01041074682
"44",44,2.81678233102504,1.57680478745888,7.46966062231234,1.79630288104222,0.569739661543106,0.34166059029581,0.0756387920866376,0.0218958571048728,-1675.55976545046
"45",45,3.09676540515995,1.69208809325151,7.06137886111495,1.93177288104724,0.565827642676772,0.585589268474176,0.0143619338479445,0.0130997191849935,-1673.78803788649
"46",46,2.74158908865407,1.80286225695182,5.42219571492055,1.82055089722844,0.481789606608728,0.465643720164089,0.0563757265824768,0.0139491759988659,-1674.37218353137
"47",47,3.03337381696567,1.5994192267046,5.66331849387111,2.32288567448301,0.710405062687333,0.542483495764174,0.0156630102519635,0.00309900587746562,-1674.48159210738
"48",48,3.44506274267952,2.5216343975332,7.63567554707487,2.91463035234076,0.746933522949113,0.356602305674654,0.0573263594357159,0.0105672828404318,-1675.03244926928
"49",49,2.2833430924385,2.32695415062974,6.97498117715026,3.0391270788047,0.456385600355474,0.326976953735617,0.0677750862793873,0.0200592069062931,-1676.63369839868
"50",50,3.14977805261452,1.93535131589807,6.90241888245271,2.94198954229039,0.626857338067317,0.458597801251615,0.0360860825293526,0.00208551164816547,-1671.60010744055
