"","i","asc1","desc1","asc2","desc2","pol1","pol2","tran12","tran21","p"
"25",25,3.58670661651209,1.29379557916194,4.76799078028238,0.818166486941471,0.481652553979817,0.571763710019992,0.0279030663514574,0.00417923261902738,-1648.82958191799
"26",26,6.01745230934505,0.588945505576569,5.04598255869469,1.08091255147003,0.535694999395024,0.648568343043567,0.037646510528718,0.0144795258587943,-1648.03363226313
"27",27,5.25475897795241,1.52032673302324,5.13011343207939,1.04766962272016,0.749964008407858,0.613288095594187,0.0340531592751316,0.00351965529352006,-1649.95477947934
"28",28,4.90841246411421,0.897472595249799,4.8455193599304,0.900212249117019,0.617220133106556,0.501165603826532,0.0395619234844649,0.023669106886573,-1650.47084328189
"29",29,6.81586562051978,0.319382948552201,4.89036798015312,0.821711703586479,0.574695648797985,0.582954530707319,0.0149069154762055,0.0168128050096258,-1651.314648747
"30",30,5.41411210139355,2.52452321157139,4.65437969160738,1.87254214713616,0.616279289031119,0.542626370080677,0.0490149792836945,0.0199058354654078,-1653.74703535853
"31",31,1.77900499579203,1.88123810737179,5.92339385589491,1.54336658526938,0.693354516774015,0.45636095103822,0.0537539038569096,0.00886325564015091,-1652.48044592435
"32",32,2.30021826333398,1.39443086981362,5.316852610103,2.03537880847703,0.653776974189656,0.590039400626662,0.0159202345614495,0.00281889026008224,-1650.60299998733
"33",33,3.69335091008111,2.10770929515235,5.26642184462193,1.12675089933248,0.465875566629981,0.537875160773749,0.101323329558081,0.0138255401103545,-1650.59803380824
"34",34,4.09966995439421,2.14636486221271,5.51235038081139,0.829261663631706,0.504569896871679,0.581106105952233,0.0599355702280742,0.011757538097559,-1649.48109885168
"35",35,4.19152581163174,0.858596075338071,5.45162867263388,0.490827707691698,0.613409269898472,0.605323270973105,0.0624790693354841,0.0094637705161197,-1651.33245244186
"36",36,5.90242675073261,0.956656090462645,6.00465958365116,1.09993481352856,0.60804006569223,0.575195772074456,0.0601425695291992,0.00577481462812434,-1649.20743676608
"37",37,4.79349058166853,1.16206761334272,5.10445849533298,1.35859720941924,0.523299332114203,0.566784896144276,0.0341057253447152,0.0101254956144611,-1646.76527121636
"38",38,5.94657625257071,0.970571692543353,6.42010078337207,1.23627779828034,0.679287657968697,0.577805734574896,0.0650029671526795,0.00836204917563422,-1651.85712429812
"39",39,4.47958798594027,0.919173631509618,5.32972638742655,1.52049447596424,0.51549687764119,0.502950385843241,0.0106699325649147,0.0063800424794874,-1649.29650868546
"40",40,5.58009672757734,0.467518619429714,5.20042174834417,1.10696209276526,0.513338329349737,0.619394485295403,0.115313037548946,0.0059341243073984,-1651.27248837212
"41",41,5.17086940520831,0.399165208499078,5.18109335381096,0.867139651827659,0.505923312143568,0.623624161752697,0.0702396300755004,0.00384011479472132,-1650.01903925377
"42",42,4.44427606755341,2.38668327904194,5.50525915520801,1.26314692897957,0.536552399327564,0.502144305217456,0.00977062297400596,0.00973260110462735,-1650.65739678323
"43",43,3.54646753462384,2.48469943965658,4.68108441573028,2.20863374836828,0.536955311172989,0.551476126415914,0.0726007228785939,0.00936857810665236,-1650.56401331906
"44",44,3.12590889918138,2.00106347602926,5.38793884316147,1.36629304208467,0.591632947250235,0.590523673310218,0.0665019089444456,0.0138154763601222,-1647.98806024846
"45",45,3.89874959128866,2.41787698796791,4.93048274666904,2.65857313580055,0.487023926214491,0.587084780851011,0.0236660575175288,0.00168199883646252,-1651.49446565923
"46",46,3.31613346689794,1.54608646179749,6.32929371182815,1.03129556997717,0.632080033160484,0.635693356897296,0.0385638553853579,0.0130237618202799,-1650.24660562884
"47",47,3.78511126205855,2.04455560866523,5.3022276812209,1.05317525344684,0.399978253289129,0.616195524896236,0.0416285531013841,0.00404207921355239,-1648.88730983263
"48",48,3.93051394101942,1.38324811609551,5.09136958368194,0.780906900915774,0.582580216018864,0.581552661523527,0.0323419231392127,0.0228178784345324,-1649.00234586851
"49",49,4.56044235339668,0.977076398673773,5.50529846541863,0.809532777102286,0.56747596972174,0.583817119853413,0.0250242854628467,0.017505647798635,-1648.47139150273
"50",50,5.25987753942163,1.14315081273424,4.87221962685295,1.16076600267061,0.574701124405797,0.605656473236139,0.0257491098951021,0.000492995023557129,-1648.69790337164
